province,district,name,number,administrative_pst,locality,area,classification,type,level,latitude,longitude
SOFALA,CHERINGOMA,CS Chite,944,INHAMINGA,JOSINA MACHEL,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.3167,34.8667
SOFALA,CHERINGOMA,CS Mazamba,945,INHAMINGA,MAZAMBA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.4833,34.7667
SOFALA,CHERINGOMA,CS Maciamboza,946,INHAMINGA,MACIAMBOZA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.6542,35.1083
SOFALA,CHERINGOMA,PS Inhamitanga,947,INHAMITANGA,INHAMITANGA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.2167,35.15
SOFALA,CHIBABAVA,HR Muxungue,948,MUXUNGUE,PANJA-MUXUNGUE,RURAL,Hospital Rural,Hospital Rural,Nivel Secondario,-20.3902,33.935
SOFALA,CHIBABAVA,CS Chibabava-Sede,949,CHIBABAVA,CHIBABAVA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.2897,33.6572
SOFALA,CHIBABAVA,PS Esperanca,950,MUXUNGUE,PANJA-MUXUNGUE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-20.5428,34.0022
SOFALA,CHIBABAVA,CS Nhango,951,MUXUNGUE,PANJA-MUXUNGUE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.1911,33.9075
SOFALA,CHIBABAVA,CS Hoode,952,MUXUNGUE,HODE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.4979,33.6165
SOFALA,CHIBABAVA,CS Muligue,953,MUXUNGUE,HODE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.4767,33.7017
SOFALA,CHIBABAVA,CS Panja,954,MUXUNGUE,PANJA-MUXUNGUE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.3203,34.0558
SOFALA,CHIBABAVA,CS Tronga,955,GOONDA,TRONGA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.1161,33.7822
SOFALA,CHIBABAVA,CS Revue,956,GOONDA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.773133333333334,33.83875
SOFALA,CHIBABAVA,CS Muxeve,957,MUXUNGUE,MUXEVE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.5761,33.8806
SOFALA,CHIBABAVA,CS Mangunde,958,GOONDA,TRONGA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.195,33.7042
SOFALA,CHIBABAVA,CS Goonda,959,GOONDA,HAMAMBA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.837647,34.009962
SOFALA,CHIBABAVA,CS Chinhica,960,NA,NA,NA,NA,NA,NA,NA,NA
SOFALA,DONDO,CS Dondo,961,CIDADE DE DONDO,BAIRRO CENTRAL,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-19.6186,34.7467
SOFALA,DONDO,CS Mafambisse,962,MAFAMBISSE,MAFAMBISSE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.5436,34.6258
SOFALA,DONDO,CS Samora Machel,963,CIDADE DE DONDO,BAIRRO NHAMAIBWE,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.5847,34.7178
SOFALA,DONDO,CS Chamacondo,964,SAVANE,CHINAMACONDO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.5872,35.1214
SOFALA,DONDO,CS Chibuabuabua,965,MAFAMBISSE,MUTUA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.365,34.5742
SOFALA,DONDO,CS Savane,966,SAVANE,SAVANE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.3911,34.7119
SOFALA,DONDO,PS Nhamainga,967,CIDADE DE DONDO,BAIRRO NHAMAINGA,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-19.6506,34.7658
SOFALA,DONDO,CS Mutua,968,MAFAMBISSE,MUTUA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.5031,34.5933
SOFALA,DONDO,CS Macharote,969,CIDADE DE DONDO,BAIRRO SAMORA MACHEL,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.63,34.7172
SOFALA,DONDO,PS Lusalite,970,CIDADE DE DONDO,BAIRRO MAFARINHA,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-19.6319,34.76
SOFALA,DONDO,CS Canhandula,971,CIDADE DE DONDO,BAIRRO CANHANDULO,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.6869,34.7604
SOFALA,DONDO,CS Bloco 9,972,MAFAMBISSE,MAFAMBISSE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.5694,34.6403
SOFALA,GORONGOSA,CS Sede Gorongosa,973,GORONGOSA,VILA DE GORONGOSA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.6931,34.0728
SOFALA,GORONGOSA,CS Piro,974,VANDUZI,CASA BANANA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.3611,34.3944
SOFALA,GORONGOSA,CS Muera,975,NHAMADZE,CANDA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.2703,34.0536
SOFALA,GORONGOSA,CS Tsiquire,976,GORONGOSA,GORONGOSA SEDE-TAMBARARA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.6831,34.1372
SOFALA,GORONGOSA,CS Nhamissongora,977,GORONGOSA,GORONGOSA SEDE-TAMBARARA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.75,34.0964
SOFALA,GORONGOSA,CS Canda,978,NHAMADZE,CANDA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.4783,33.9783
SOFALA,GORONGOSA,PS Dombe,979,NHAMADZE,CANDA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.3578,33.9994
SOFALA,GORONGOSA,CS Vunduzi,980,VANDUZI,VANDUZI (CAVALO),RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.4858,34.2167
SOFALA,GORONGOSA,CS Pungue,981,GORONGOSA,PUNGUE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.9845,34.1028
SOFALA,GORONGOSA,CS Mucoduzi,982,GORONGOSA,GORONGOSA SEDE-TAMBARARA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.5989,34.1375
SOFALA,GORONGOSA,PS Chitengo,983,GORONGOSA,GORONGOSA SEDE-TAMBARARA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.9906,34.3544
SOFALA,GORONGOSA,CS Casa Banana,984,VANDUZI,CASA BANANA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.4969,34.4172
SOFALA,GORONGOSA,PS Nhataca,985,GORONGOSA,GORONGOSA SEDE-TAMBARARA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.5881,34.0839
SOFALA,GORONGOSA,PS Tazaronda,986,VANDUZI,VANDUZI (CAVALO),RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.5475,34.1769
SOFALA,GORONGOSA,CS Cudzu,987,NHAMADZE,NHAMADZE SEDE (CUDZO),RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.6153,33.8786
SOFALA,MACHANGA,CS Javane,988,NA,NA,NA,NA,NA,NA,-20.9127129354,34.5218324306
SOFALA,MACHANGA,CS Beia Peia,989,NA,NA,NA,NA,NA,NA,NA,NA
SOFALA,MACHANGA,CS Maropanhe,990,DIVINHE,DIVINHE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.8219,34.8528
SOFALA,MACHANGA,CS Inharingue,991,CHILOANE,INHARINGUE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.7411,34.9264
SOFALA,MACHANGA,CS Machanga,992,MACHANGA,MACHANGA SEDE (MAVINGA),RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.975,35.005
SOFALA,MACHANGA,CS Divinhe,993,DIVINHE,DIVINHE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.7011,34.7933
SOFALA,MACHANGA,CS Chinhuque,994,MACHANGA,MACHANGA SEDE (MAVINGA),RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-21.0133,34.8975
SOFALA,MACHANGA,CS Buene,995,NA,NA,NA,NA,NA,NA,NA,NA
SOFALA,MACHANGA,CS Chiloane,996,CHILOANE,CHILOANE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-20.6314,34.9039
SOFALA,MACHANGA,CS Nhamachire,997,NA,NA,NA,NA,NA,NA,NA,NA
SOFALA,MARINGUE,PS Subue,998,SUBWE,SOBWE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.1175,34.4567
SOFALA,MARINGUE,CS Senga-Senga,999,CANXIXE,SENGA SENGA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.3197,34.2894
SOFALA,MARINGUE,CS Nhamacala,1000,SUBWE,SUBWE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.2003,34.5967
SOFALA,MARINGUE,CS Maringue,1001,MARINGUE,MARINGUE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.9661,34.4144
SOFALA,MARINGUE,CS Canxixe,1002,CANXIXE,CANXIXE SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.5839,34.315
SOFALA,MARINGUE,CS Gumbalassai,1003,MARINGUE,GUMBALASSAI,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-17.6997,34.5844
SOFALA,MARROMEU,HR Marromeu,1004,MARROMEU,VILA DE MARROMEU,URBANA,Hospital Rural,Hospital Rural,Nivel Secondario,-18.2989,35.9544
SOFALA,MARROMEU,CS Nensa,1005,CHUPANGA,NENSA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.1928,35.74
SOFALA,MARROMEU,CS Salone Primária,1006,MARROMEU,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.42575,35.91645
SOFALA,MARROMEU,CS Chupanga,1007,CHUPANGA,CHUPANGA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.0461,35.6133
SOFALA,MARROMEU,CS Marromeu,1008,MARROMEU,VILA DE MARROMEU,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.2989,35.9544
SOFALA,MARROMEU,PS Bauaze,1009,MARROMEU,MARROMEU SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-18.2894,35.7611
SOFALA,MARROMEU,CS Chueza,1010,MARROMEU,MARROMEU SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.443333,35.790278
SOFALA,MARROMEU,CS Malingapasse,1011,MALINGAPASSE,MALINGAPASSE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.6752,36.1046
SOFALA,MUANZA,CS Sanguze-Muana,1012,NA,NA,NA,NA,NA,NA,NA,NA
SOFALA,MUANZA,CS Muanza Baixo,1013,MUANZA,MUANZA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.8214,34.7464
SOFALA,MUANZA,CS Muanza,1014,MUANZA,MUANZA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-18.9069,34.7956
SOFALA,MUANZA,PS Nhansato,1015,GALINHA,NHANSATO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-19.265116666666668,34.889716666666665
SOFALA,MUANZA,CS Galinha,1016,GALINHA,GALINHA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.2372,35.0436
SOFALA,MUANZA,PS Nsituculo,1017,GALINHA,CHINAPAMIMBA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-19.0261,35.1097
SOFALA,NHAMATANDA,HR Nhamatanda,1018,NHAMATANDA,VILA DE NHAMATANDA,URBANA,Hospital Rural,Hospital Rural,Nivel Secondario,-19.2713,34.2043
SOFALA,NHAMATANDA,PS Mbimbire,1019,NHAMATANDA,MACOROCOCHO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-19.5394,34.0575
SOFALA,NHAMATANDA,CS Metuchira,1020,NHAMATANDA,METUCHIRA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.1681,34.2044
SOFALA,NHAMATANDA,CS Lamego,1021,TICA,LAMEGO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.3356,34.3242
SOFALA,NHAMATANDA,PS Jasse,1022,NHAMATANDA,SILUVO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-19.2244,34.0033
SOFALA,NHAMATANDA,CS Jasse,1023,NHAMATANDA,SILUVO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.2931,33.99
SOFALA,NHAMATANDA,PS Muda,1024,TICA,TICA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-19.3908,34.4119
SOFALA,NHAMATANDA,PS Nhampoca,1025,TICA,NHAMPOCA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-19.2422,34.4728
SOFALA,NHAMATANDA,CS Nharichonga,1026,NHAMATANDA,SILUVO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.2522,34.1289
SOFALA,NHAMATANDA,CS Siluvo,1027,NHAMATANDA,SILUVO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.2461,34.0356
SOFALA,NHAMATANDA,CS Mecuzi,1028,NHAMATANDA,SILUVO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.35,34.0633
SOFALA,NHAMATANDA,CS Marorococho,1029,NHAMATANDA,MACOROCOCHO,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.5717,33.9739
SOFALA,NHAMATANDA,CS Sede-Nhamatanda,1030,NHAMATANDA,VILA DE NHAMATANDA,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.2667,34.2
SOFALA,NHAMATANDA,PS Pedreira,1031,NHAMATANDA,SILUVO,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-19.2522,34.0583
SOFALA,NHAMATANDA,CS Tica,1032,TICA,TICA SEDE,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.4072,34.4381
SOFALA,NHAMATANDA,CS Cheadea,1033,TICA,CHEADEA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.5928,34.2729
SOFALA,NHAMATANDA,PS John Segredo,1034,TICA,TICA SEDE,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-19.3631,34.3581
SOFALA,NHAMATANDA,PS Metuchira Ermoc,1035,NHAMATANDA,MATENGA,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-19.1364,34.0394
SOFALA,NHAMATANDA,CS Chiro-1,1036,NHAMATANDA,MATENGA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.0603,34.1031
SOFALA,NHAMATANDA,CS Vinho,1037,NHAMATANDA,NA,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-19.00213,34.20685
TETE,CIDADE DE TETE,HP Tete,682,CIDADE DE TETE,Bairro Josina Machel,URBANA,Hospital Provincial,Hospital Provincial,Nivel Terciario,-16.1525,33.5839
TETE,CIDADE DE TETE,CS N. 4,683,CIDADE DE TETE,Bairro Mateus S. Muthemba,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-16.1586,33.5656
TETE,CIDADE DE TETE,CS Boroma,684,Kachembe (Marara),Boroma,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.051,33.4345
TETE,CIDADE DE TETE,CS N. 1,685,CIDADE DE TETE,Bairro Filipe Samuel Magaia,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-16.1477,33.5786
TETE,CIDADE DE TETE,CS N. 2,686,CIDADE DE TETE,Bairro Chingodze,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-16.143,33.6086
TETE,CIDADE DE TETE,CS N. 3,687,CIDADE DE TETE,Bairro Francisco Manyanga,URBANA,Centro de Saude,Centro de Saude Urbano,Nivel Primario,-16.1717,33.5933
TETE,CIDADE DE TETE,CS Degue,688,CIDADE DE TETE,Bairro Degue,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.1298,33.4955
TETE,CIDADE DE TETE,CS Mpadue,689,CIDADE DE TETE,Bairro Samora Machel,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.2022,33.5994
TETE,CIDADE DE TETE,CS Mufa-Boroma,690,NA,NA,NA,NA,NA,NA,NA,NA
TETE,CIDADE DE TETE,PS SOS,691,CIDADE DE TETE,Bairro Chingodze,URBANA,Posto de Saude,Posto de Saude,Nivel Primario,-16.14,33.6111
TETE,ANGONIA,HR Ulongue,692,Ulongue,Vila de Ulongue,URBANA,Hospital Rural,Hospital Rural,Nivel Secondario,-14.7231,34.3631
TETE,ANGONIA,CS Ulongue,693,Ulongue,Vila de Ulongue,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.7203,34.3608
TETE,ANGONIA,CS Domue,694,Domue,Domue - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.5306,34.0855
TETE,ANGONIA,CS Chiwala,695,Ulongue,Chimuala,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.7714,34.2792
TETE,TSANGANO,CS Fonte Boa,696,Ntengo-wa-Mbalane,Ntengo-wa-Mbalane - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.8495,34.5278
TETE,ANGONIA,CS Lifidzi,697,Ulongue,Mangane,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.5547,34.2386
TETE,ANGONIA,CS Mpenha,698,Ulongue,Mawonekera,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.5933,34.4231
TETE,ANGONIA,PS Cese,699,Domue,Seze,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.4922,34.1617
TETE,ANGONIA,PS Vila Velha,700,Ulongue,Mangane,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.5739,34.3058
TETE,ANGONIA,CS Mpandula,701,Domue,Mpandula,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.6083,33.8561
TETE,ANGONIA,CS Catondo,702,NA,NA,NA,NA,NA,NA,NA,NA
TETE,CAHORA-BASSA,HR Songo,703,Songo,Vila de Songo,URBANA,Hospital Rural,Hospital Rural,Nivel Secondario,-15.599,32.7674
TETE,CAHORA-BASSA,CS Chinhanda,704,Chitima,Chintholo - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.7116,32.6834
TETE,CAHORA-BASSA,CS Chitima,705,Chitima,Chitima - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.7396,32.7691
TETE,CAHORA-BASSA,CS Chirodzi Ponte,706,Chitima,Chibagadigo,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.85,32.966667
TETE,CAHORA-BASSA,CS Nhacapiriri,707,Chitima,Nhacapiriri,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.7002,32.5477
TETE,CAHORA-BASSA,CS Songo,708,Songo,Vila de Songo,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.5987,32.7675
TETE,CAHORA-BASSA,CS Maroeira,709,Songo,Songo - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.6613,32.8099
TETE,CAHORA-BASSA,CS Chintholo,710,Chintholo,Chintholo - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.097,32.4745
TETE,CAHORA-BASSA,PS Chipalapala,711,Chitima,Nhabando,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.6807,32.3985
TETE,CHANGARA,CS Cachembe,712,Kachembe (Marara),Kachembe - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.9687,33.1591
TETE,CHANGARA,CS Changara,713,Luenha,Luenha - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.8363,33.2774
TETE,CHANGARA,CS Chioco,714,Chipembere (Chioco),Chipembere - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.4174,32.8263
TETE,CHANGARA,CS Chipembere,715,Chipembere (Chioco),Chipembere - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.4617,33.0924
TETE,CHANGARA,CS Dzunga,716,Luenha,Dzunga,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.96,32.9193
TETE,CHANGARA,PS Goba,717,Chipembere (Chioco),Chipembere - sede,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.3929,33.3082
TETE,CHANGARA,CS Mazoe,718,Chipembere (Chioco),Mazoe,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.5476,33.3786
TETE,CHANGARA,PS Nachinanga,719,Chipembere (Chioco),Ntemangau,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.7043,33.0626
TETE,CHANGARA,CS Ntemangau,720,Luenha,Nteemangau,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.6118,33.1935
TETE,CHANGARA,CS Marara Centro,721,Kachembe (Marara),Cachembe - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.0047,33.2313
TETE,CHANGARA,CS Missawa,722,Chipembere (Chioco),Mazoe,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.3516,33.4563
TETE,CHANGARA,CS Phalamabue,723,Chipembere (Chioco),Nchenga,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.4204,33.599
TETE,CHANGARA,PS Matambo,724,Kachembe (Marara),Mufa - Conde,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.2542,33.4433
TETE,CHANGARA,PS Mufa,725,Kachembe (Marara),Mufa - Conde,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-16.0888,33.4131
TETE,CHIFUNDE,CS Chifunde-Sede,726,Chifunde,Chifunde - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.8803,32.8361
TETE,CHIFUNDE,CS Luia,727,Chifunde,Camwenge,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.1333,32.8964
TETE,CHIFUNDE,CS Ndzadzo,728,Nsadzu,Nsadzu - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.3372,32.3553
TETE,CHIFUNDE,CS Thequesse,729,Nsadzu,Angombe,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.6175,32.4902
TETE,CHIFUNDE,CS Vila Mualadzi,730,Mualadze,Mualadze - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.1619,32.985
TETE,CHIFUNDE,CS Nkantha,731,Mualadze,Mualadze - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.0897,33.0952
TETE,CHIFUNDE,CS Khamande,732,NA,NA,NA,NA,NA,NA,NA,NA
TETE,CHIUTA,CS Kazula,733,Kazula,Kazula - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.3833,33.6286
TETE,CHIUTA,CS Kaunda,734,Manje,Kaunda,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.6544,33.3664
TETE,CHIUTA,CS Manje,735,Manje,Manje - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.3789,33.2014
TETE,CHIUTA,CS Mavudzi Ponte,736,Manje,Kaunda,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.8064,33.4698
TETE,MACANGA,CS Chidzilomondo,737,Chidzolomondo,Chidzolomondo - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.0228,33.3955
TETE,MACANGA,CS Furancungo (Macanga),738,Furancungo,Furancungo - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.9033,33.6119
TETE,MACANGA,CS Namadende,739,Furancungo,Namandende,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.6239,33.5542
TETE,MACANGA,CS Miwanga,740,Furancungo,Furancungo - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.0789,33.6798
TETE,MACANGA,PS Nchoncho,741,Furancungo,Kassupe,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.9416,33.9259
TETE,MAGOE,PS Cazindira,742,Mphende,Cazindira,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.7723,31.6468
TETE,MAGOE,CS Chinthopo,743,Chinthopo,Chinthopo - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.853,30.5877
TETE,MAGOE,PS Chitete,744,Chinthopo,Chitete,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.9975,30.5645
TETE,MAGOE,CS Daque,745,Mphende,Daque,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.8439,32.1414
TETE,MAGOE,CS Magoe,746,Mphende,Mphende - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.8061,31.7511
TETE,MAGOE,CS Mucumbura,747,Mukumbura,Mukumbura - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.1922,31.689
TETE,MAGOE,CS Mussenguezi,748,Chinthopo,Mussenguezi,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.9328,31.0943
TETE,MARAVIA,PS Chiputo,749,Chiputo,Chiputo - sede,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-14.9847,32.2833
TETE,MARAVIA,CS Fingoe,750,Fingoe,Fingoe - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.1603,31.8922
TETE,MARAVIA,CS Maloera,751,Malowera,Malowera - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.5761,31.7397
TETE,MARAVIA,PS Unkanha (Piripiri),752,Malowera,Nhankanha,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.9525,31.41
TETE,MARAVIA,CS Kassuende,753,Malowera,Kassuende,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-14.4092,32.0142
TETE,MARAVIA,CS Chipera,754,Chipera,Chipera - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.48,32.4897
TETE,MOATIZE,CS Zobue,755,Zobue,Zobue - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.6016,34.3359
TETE,MOATIZE,CS Mameme II,756,Kambulatsitsi,Kambulatsitsi - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.9099,34.0834
TETE,MOATIZE,CS Moatize,757,Moatize,Vila de Moatize,URBANA,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.1245,33.746
TETE,MOATIZE,CS Benga,758,Moatize,Benga,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-16.1914,33.6309
TETE,MOATIZE,CS Combulatsitsi,759,Kambulatsitsi,Kambulatsitsi - sede,RURAL,Centro de Saude,Centro de Saude Rural,Nivel Primario,-15.9853,34.192
TETE,MOATIZE,PS Capirizange,760,Zobue,Capirizange,RURAL,Posto de Saude,Posto de Saude,Nivel Primario,-15.8072,34.25
